gesture_name,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
Yes,0.0,0.0,0.0,0.059697091579437256,-0.04328972101211548,0.008764331609626197,0.09012505412101746,-0.09659045934677124,0.006829995576907777,0.12202423810958862,-0.12899863719940186,-0.0009193567944123515,0.1544070839881897,-0.1504572629928589,-0.007326604417841054,0.021296054124832153,-0.19290927052497864,0.024105383463819408,0.08584403991699219,-0.20290619134902954,0.010140483648200416,0.1251283884048462,-0.1921226680278778,-0.007015243257711745,0.15696686506271362,-0.1757650375366211,-0.019507551185171224,0.011619895696640015,-0.19420519471168518,0.008429358162601375,0.08856478333473206,-0.21024173498153687,-0.011317869267742253,0.1302046775817871,-0.19053491950035095,-0.02842961399940691,0.16345569491386414,-0.1622011661529541,-0.036657556510846234,0.011885613203048706,-0.1826837658882141,-0.00854808147190056,0.08580425381660461,-0.19732147455215454,-0.023648030675332166,0.12804794311523438,-0.18097037076950073,-0.030150625474135495,0.15893203020095825,-0.16247355937957764,-0.03114705867258749,0.02140524983406067,-0.16121625900268555,-0.02604670225767336,0.08187687397003174,-0.1717892289161682,-0.03518879375545225,0.11418125033378601,-0.16707473993301392,-0.03595583847848616,0.13931521773338318,-0.16210752725601196,-0.03401578552214346
Yes,0.0,0.0,0.0,0.05784249305725098,-0.04621762037277222,0.009449478429104374,0.08654484152793884,-0.09946334362030029,0.00804779977008252,0.11636921763420105,-0.1316853165626526,0.0004214937955282494,0.14739656448364258,-0.15526938438415527,-0.0063163245056614414,0.020565301179885864,-0.18913206458091736,0.027074194703544663,0.07995182275772095,-0.19812661409378052,0.013135355156208561,0.11869540810585022,-0.19006285071372986,-0.004804010778372003,0.15095743536949158,-0.1760801076889038,-0.017934321235571815,0.00960630178451538,-0.19099918007850647,0.010813953545238064,0.08191663026809692,-0.20871710777282715,-0.009090299527798607,0.12308648228645325,-0.19170117378234863,-0.02753448932961078,0.15604975819587708,-0.16648346185684204,-0.036596934120808555,0.007622182369232178,-0.18047678470611572,-0.0068911833648428455,0.07729879021644592,-0.19837996363639832,-0.0232325483073339,0.1185254156589508,-0.18364965915679932,-0.031095101307784034,0.1485687494277954,-0.166964590549469,-0.03266936428443046,0.014736950397491455,-0.15982717275619507,-0.0249498866458282,0.07225304841995239,-0.17339199781417847,-0.03578534982696624,0.10387274622917175,-0.16968584060668945,-0.03749382383719535,0.12847641110420227,-0.16630792617797852,-0.03593151531711669
Yes,0.0,0.0,0.0,0.05751308798789978,-0.0459064245223999,0.008098076316457536,0.08603674173355103,-0.09953588247299194,0.006953379823755768,0.11462664604187012,-0.1320003867149353,0.00010139920101437383,0.14413920044898987,-0.15453743934631348,-0.005523018785822842,0.01727229356765747,-0.1873176395893097,0.025156392934661653,0.07841485738754272,-0.19756758213043213,0.01121497828040674,0.11738824844360352,-0.18897664546966553,-0.0059200811805908415,0.14934027194976807,-0.17534631490707397,-0.01820648532833502,0.006818532943725586,-0.1886707842350006,0.01033356621388748,0.08028388023376465,-0.20712324976921082,-0.00964946650441334,0.12145689129829407,-0.189165860414505,-0.02695887979592726,0.1540360152721405,-0.1647111177444458,-0.03497167375411436,0.006435483694076538,-0.17826467752456665,-0.006023768582451794,0.07642731070518494,-0.19540464878082275,-0.022957195309061262,0.11790180206298828,-0.18099582195281982,-0.031112448093551848,0.1482582688331604,-0.16458135843276978,-0.03241629969801352,0.015119194984436035,-0.15936410427093506,-0.022739381310600493,0.0719117522239685,-0.17232203483581543,-0.03399656784262106,0.10365182161331177,-0.1680988073348999,-0.03630083870615408,0.12873554229736328,-0.16381120681762695,-0.034906294909376356
Yes,0.0,0.0,0.0,-0.06372880935668945,-0.03929424285888672,0.004536093507567784,-0.10622984170913696,-0.09849008917808533,0.00162377051697149,-0.14564669132232666,-0.129155695438385,-0.007529718506475547,-0.1819084882736206,-0.14827361702919006,-0.017201165373762706,-0.05838268995285034,-0.20617783069610596,0.023449986536661527,-0.1161963939666748,-0.2074097990989685,0.001109315144503853,-0.15780311822891235,-0.18792039155960083,-0.023983123417337993,-0.19445770978927612,-0.1660977602005005,-0.04006744426055775,-0.042281925678253174,-0.2117065191268921,0.008248649832466981,-0.11721110343933105,-0.2202562689781189,-0.011657002087076762,-0.16079217195510864,-0.1909283697605133,-0.034687979783257106,-0.1954190731048584,-0.16166457533836365,-0.04954842355414257,-0.03012603521347046,-0.20056778192520142,-0.00988111429228411,-0.10083705186843872,-0.20841580629348755,-0.029578367884596446,-0.1457996964454651,-0.18211078643798828,-0.04336880769892559,-0.18105292320251465,-0.1566731333732605,-0.049968885894259074,-0.02760934829711914,-0.17325687408447266,-0.02826414134665356,-0.0893394947052002,-0.1743393838405609,-0.04258248087330685,-0.12476742267608643,-0.16449081897735596,-0.049328933175047496,-0.15396809577941895,-0.1541271209716797,-0.052086005623777965
Yes,0.0,0.0,0.0,-0.06526011228561401,-0.03708413243293762,0.0039293468815913,-0.10704880952835083,-0.09581854939460754,0.0008485650995453398,-0.1475074291229248,-0.12695544958114624,-0.008527315605647345,-0.18512701988220215,-0.14669004082679749,-0.018135532189376136,-0.05835813283920288,-0.2047380805015564,0.025181387167208413,-0.11478674411773682,-0.20715895295143127,0.004441682796709756,-0.15502578020095825,-0.18898239731788635,-0.019450162921316405,-0.18876349925994873,-0.16865426301956177,-0.03500689511395194,-0.04342526197433472,-0.20947885513305664,0.010475328739516954,-0.1165539026260376,-0.21988382935523987,-0.008682041812903663,-0.15848702192306519,-0.19028273224830627,-0.03075831701255538,-0.19083142280578613,-0.16171413660049438,-0.04464681764341094,-0.03208291530609131,-0.19774717092514038,-0.007277115632064124,-0.10307341814041138,-0.20565909147262573,-0.02606686708725192,-0.1467229723930359,-0.17981067299842834,-0.038602124352223655,-0.1802871823310852,-0.1557123064994812,-0.04426445012188651,-0.03029632568359375,-0.16935202479362488,-0.02545416672921874,-0.09205019474029541,-0.16976675391197205,-0.03822597806549766,-0.1270877718925476,-0.16039127111434937,-0.04382555877066352,-0.15577232837677002,-0.151242196559906,-0.04589150418735244
Yes,0.0,0.0,0.0,-0.06154334545135498,-0.03386157751083374,0.001225014161150284,-0.10497534275054932,-0.08951956033706665,-0.0021286181269033477,-0.14523613452911377,-0.12194377183914185,-0.011288060164247327,-0.18319272994995117,-0.1443198323249817,-0.020302365822885804,-0.06193751096725464,-0.18971306085586548,0.028149966792966552,-0.11002516746520996,-0.19097697734832764,0.00883436546644134,-0.1483311653137207,-0.17669957876205444,-0.01470175600627499,-0.18378913402557373,-0.15999406576156616,-0.030699755354021363,-0.04604065418243408,-0.20047926902770996,0.01487762265821857,-0.11029112339019775,-0.20675739645957947,-0.0027464088612987325,-0.14923864603042603,-0.1825205385684967,-0.023768454147671036,-0.18282413482666016,-0.15893512964248657,-0.03729601698944407,-0.03118211030960083,-0.19563913345336914,-0.002116456683893375,-0.09473508596420288,-0.2007368803024292,-0.020609556986187272,-0.1369306445121765,-0.18038833141326904,-0.031705376980994515,-0.17292356491088867,-0.1599792242050171,-0.03657168644497233,-0.023987531661987305,-0.1744917631149292,-0.02003970677981215,-0.08214932680130005,-0.17059233784675598,-0.03399345028230982,-0.1165885329246521,-0.16078215837478638,-0.03955598297545748,-0.14672470092773438,-0.15045708417892456,-0.04150429490039187
Yes,0.0,0.0,0.0,-0.06588095426559448,-0.029082059860229492,-0.001399893359860016,-0.11477154493331909,-0.08260154724121094,-0.00786331940872742,-0.15773892402648926,-0.10813289880752563,-0.019145171087814106,-0.1985400915145874,-0.11831614375114441,-0.030481005948615802,-0.07359039783477783,-0.1930093765258789,0.016931836563514935,-0.12771344184875488,-0.20154109597206116,-0.002137652760950459,-0.1663111448287964,-0.19651424884796143,-0.02524877053184582,-0.2024126648902893,-0.1890854835510254,-0.04256047953350617,-0.056318819522857666,-0.20400601625442505,0.0031650034481458533,-0.12615865468978882,-0.22039461135864258,-0.017796684917641414,-0.16762113571166992,-0.20554447174072266,-0.04109330747706963,-0.20490986108779907,-0.189827561378479,-0.057330149155689014,-0.04072463512420654,-0.1965004801750183,-0.013569382880461944,-0.10801535844802856,-0.21370691061019897,-0.034537321817708744,-0.15405035018920898,-0.20241135358810425,-0.04891093720181061,-0.19353914260864258,-0.18991142511367798,-0.057163993757797016,-0.03409546613693237,-0.1704748272895813,-0.031014044698906673,-0.09435814619064331,-0.1769236922264099,-0.04706584189517571,-0.13172882795333862,-0.17751044034957886,-0.05531428281648232,-0.16433203220367432,-0.1793244183063507,-0.060515480977130665
Yes,0.0,0.0,0.0,-0.06308048963546753,-0.03362298011779785,0.0017453505014941584,-0.10900479555130005,-0.0897759199142456,-0.0021766225518717874,-0.1511511206626892,-0.12036889791488647,-0.011999599327339183,-0.18917912244796753,-0.1406693458557129,-0.02156737415958787,-0.05948972702026367,-0.20006680488586426,0.024575580219732274,-0.11275029182434082,-0.20194894075393677,0.00395865303556775,-0.1529136300086975,-0.18532058596611023,-0.019656721194280635,-0.18761461973190308,-0.1658068597316742,-0.03531903183926488,-0.044142186641693115,-0.20749980211257935,0.010913134860800255,-0.11625808477401733,-0.21849608421325684,-0.008849613991571914,-0.15669506788253784,-0.1892823576927185,-0.03051059848536397,-0.1879844069480896,-0.16161823272705078,-0.04393615729082967,-0.03144162893295288,-0.198523610830307,-0.006079157040460359,-0.10263413190841675,-0.20461055636405945,-0.02538580416609193,-0.14616996049880981,-0.1790430247783661,-0.03724234706629659,-0.1796773076057434,-0.15488788485527039,-0.04237651980389501,-0.027856767177581787,-0.1725354790687561,-0.023773101781500827,-0.09039956331253052,-0.17048287391662598,-0.037157656316651355,-0.12661969661712646,-0.16075587272644043,-0.04302429190744306,-0.15615832805633545,-0.15125909447669983,-0.04531754336227323
Yes,0.0,0.0,0.0,-0.06785619258880615,-0.03965187072753906,0.005175845088729147,-0.11008912324905396,-0.09568855166435242,0.0008926014148755712,-0.15218621492385864,-0.12487313151359558,-0.0098143486806066,-0.19020485877990723,-0.14493459463119507,-0.020903657799294706,-0.055272698402404785,-0.20634859800338745,0.022478960776993517,-0.11812150478363037,-0.20889070630073547,0.0008213274728632314,-0.15975511074066162,-0.18876796960830688,-0.02360152607195687,-0.19382989406585693,-0.16612088680267334,-0.03932848354213547,-0.041308581829071045,-0.2101043462753296,0.007079681238451485,-0.12288004159927368,-0.22350627183914185,-0.012694440459540601,-0.16566932201385498,-0.1914788782596588,-0.03514286284678292,-0.1965962052345276,-0.15957161784172058,-0.04955393229954552,-0.03147071599960327,-0.1972006857395172,-0.010853462530008073,-0.10941833257675171,-0.20785829424858093,-0.029249364187649007,-0.1535453200340271,-0.18100351095199585,-0.0417664289974482,-0.1850077509880066,-0.15415826439857483,-0.04771098648541283,-0.03199118375778198,-0.16850930452346802,-0.02903534812264752,-0.09658920764923096,-0.17229777574539185,-0.04110177760355782,-0.13249051570892334,-0.16356775164604187,-0.046626517226627584,-0.16043609380722046,-0.1533425748348236,-0.04895237242214989
Yes,0.0,0.0,0.0,-0.06777709722518921,-0.041667401790618896,0.008302642772207491,-0.1077265739440918,-0.0988038182258606,0.00561370774568104,-0.14781337976455688,-0.1283935010433197,-0.0042715116457543445,-0.18484759330749512,-0.1480596363544464,-0.014893568312515981,-0.05066424608230591,-0.20978587865829468,0.02642540428252005,-0.11447536945343018,-0.2111993432044983,0.006132384104887478,-0.1554276943206787,-0.1897045075893402,-0.017854957101633318,-0.18933546543121338,-0.16712909936904907,-0.03342955206124998,-0.03728806972503662,-0.2124861776828766,0.009754617506871455,-0.11915135383605957,-0.22470206022262573,-0.008612233405699499,-0.16117501258850098,-0.1925835907459259,-0.03063636478572107,-0.19253146648406982,-0.1616496741771698,-0.04496097211330152,-0.028592824935913086,-0.1992068886756897,-0.009243924362351663,-0.10663574934005737,-0.21001648902893066,-0.026127617997815378,-0.14983505010604858,-0.1836514174938202,-0.03794327397434927,-0.18165957927703857,-0.15832102298736572,-0.04377225060551382,-0.030148804187774658,-0.17131516337394714,-0.028349379269172914,-0.09530627727508545,-0.17456230521202087,-0.03925823811977125,-0.13095641136169434,-0.1655939519405365,-0.043956451309611566,-0.1594008207321167,-0.1557828187942505,-0.045847114367177255
Yes,0.0,0.0,0.0,-0.06622284650802612,-0.041118621826171875,0.006060576187167044,-0.10730105638504028,-0.09980487823486328,0.0024146029070948316,-0.14758938550949097,-0.12984561920166016,-0.007793499501701717,-0.18467622995376587,-0.1489383578300476,-0.018455640292074804,-0.05084317922592163,-0.21020838618278503,0.02275700786123025,-0.11485546827316284,-0.21211493015289307,0.0012214056958441688,-0.156011700630188,-0.19081848859786987,-0.023007887294795637,-0.18938499689102173,-0.16818630695343018,-0.03849787718644393,-0.036867618560791016,-0.2132335603237152,0.007083877110574122,-0.11892479658126831,-0.22562408447265625,-0.012219532272126798,-0.16115492582321167,-0.19318658113479614,-0.033696235036757116,-0.1918206810951233,-0.16181343793869019,-0.047323618894722586,-0.027490615844726562,-0.19958224892616272,-0.01106225780239356,-0.10606539249420166,-0.21037793159484863,-0.02885804965188754,-0.1495388150215149,-0.1834382712841034,-0.03996865159859908,-0.180780827999115,-0.15806502103805542,-0.04493380791535628,-0.028562605381011963,-0.17065516114234924,-0.029463714799192076,-0.09340035915374756,-0.17492824792861938,-0.041108840024378424,-0.1292601227760315,-0.16653817892074585,-0.04572901583304656,-0.1575431227684021,-0.1577419936656952,-0.047261544382479315
Yes,0.0,0.0,0.0,-0.06642413139343262,-0.04091900587081909,0.0075084858897298545,-0.10769110918045044,-0.09740713238716125,0.004317219215181467,-0.14811205863952637,-0.12635833024978638,-0.005805993140938881,-0.185235857963562,-0.1451282799243927,-0.01675141944110692,-0.05230003595352173,-0.20829826593399048,0.02474539013087451,-0.11500900983810425,-0.20685216784477234,0.0035501800800830097,-0.15647226572036743,-0.1856095790863037,-0.021175585375431183,-0.19121599197387695,-0.16286319494247437,-0.03708072534323037,-0.03826397657394409,-0.2116379737854004,0.00844731026768386,-0.1191515326499939,-0.2215755581855774,-0.010104616792204979,-0.16157805919647217,-0.1899639368057251,-0.03266557833671868,-0.19370752573013306,-0.15909630060195923,-0.047434342713359,-0.028399109840393066,-0.19873401522636414,-0.010169677124622467,-0.10559976100921631,-0.20683887600898743,-0.02739306321859658,-0.14875972270965576,-0.18033188581466675,-0.039849070520403984,-0.18091148138046265,-0.15452644228935242,-0.046034929962161186,-0.028803110122680664,-0.1704302430152893,-0.028892825977209213,-0.09376347064971924,-0.17207610607147217,-0.04018261438727677,-0.1290820837020874,-0.16275489330291748,-0.0452535540473491,-0.1574663519859314,-0.15268269181251526,-0.04730503788709939
